image_path,object,correct_answer,predicted_color,logprob_pred_token,logprob_correct_token,correct_in_top_k,calibration,response_label,intro_position,stimulus_type,manipulation_color,target_color,variant_region,percent_colored,variant_label,mode
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/baseball_2_f1bd2e56_resized_red/FG_010_seq.png,baseball,red,white,-0.0441926196217536,-3.762942552566528,True,,white,last,correct_prior,red,red,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/armadillo_3_76675318_resized_brown/BG_100_seq.png,armadillo,white,white,-0.1132538616657257,-0.1132538616657257,True,,white,last,correct_prior,brown,white,BG,100,BG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gas_pump_5_beef7f46_resized_red/FG_010_seq.png,gas pump,red,red,-0.5902830958366394,-0.5902830958366394,True,,red,last,correct_prior,red,red,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/wheelbarrow_2_dccdaa56_resized_green/FG_070_seq.png,wheelbarrow,green,green,-0.1269304603338241,-0.1269304603338241,True,,green,last,correct_prior,green,green,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gopher_1_84a9cd8b_resized_brown/FG_005_seq.png,gopher,brown,brown,-0.0194149855524301,-0.0194149855524301,True,,brown,last,correct_prior,brown,brown,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/asparagus_3_14687666_resized_green/FG_060_seq.png,asparagus,green,green,-0.2131128311157226,-0.2131128311157226,True,,green,last,correct_prior,green,green,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/housefly_3_bbecdd86_resized_yellow/BG_020_seq.png,housefly,white,yellow,-0.497323602437973,-4.278573513031006,True,,yellow,last,correct_prior,yellow,white,BG,20,BG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/walnut_2_a1599b1b_resized_brown/FG_070_seq.png,walnut,brown,brown,-0.0187361687421798,-0.0187361687421798,True,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/daisy_2_9f5fd00f_resized_yellow/FG_055_seq.png,daisy,yellow,yellow,-0.1797620803117752,-0.1797620803117752,True,,yellow,last,correct_prior,yellow,yellow,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gas_pump_5_beef7f46_resized_red/FG_080_seq.png,gas pump,red,red,-0.2519315481185913,-1.5019315481185913,True,,red,last,correct_prior,red,red,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/goldfish_2_7ef7f0d5_resized_blue/FG_050_seq.png,goldfish,blue,blue,-0.1649411171674728,-0.1649411171674728,True,,blue,last,correct_prior,blue,blue,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/wagon_4_24867bc8_resized_brown/FG_005_seq.png,wagon,brown,brown,-0.0267892871052026,-0.0267892871052026,True,,brown,last,correct_prior,brown,brown,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/seaweed_3_a20cdafe_resized_green/FG_010_seq.png,seaweed,green,green,-0.1903000473976135,-0.1903000473976135,True,,green,last,correct_prior,green,green,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Loafer_3_c6f11fa7_resized_brown/FG_055_seq.png,loafer,brown,brown,-0.103243239223957,-0.103243239223957,True,,brown,last,correct_prior,brown,brown,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/jack-o'-lantern_3_b815cb66_resized_orange/FG_040_seq.png,jack-o'-lantern,orange,orange,-0.6624391078948975,-0.6624391078948975,True,,orange,last,correct_prior,orange,orange,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/ptarmigan_2_98df7bf1_resized_brown/FG_090_seq.png,ptarmigan,brown,brown,-0.058336105197668,-0.058336105197668,True,,brown,last,correct_prior,brown,brown,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/iguana_2_a2663064_resized_green/FG_020_seq.png,iguana,green,green,-0.313268631696701,-0.313268631696701,True,,green,last,correct_prior,green,green,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tow_truck_3_3fb95fa0_resized_brown/FG_090_seq.png,tow truck,brown,brown,-0.4859987497329712,-0.4859987497329712,True,,brown,last,correct_prior,brown,brown,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/green_lizard_5_79432524_resized_green/FG_100_seq.png,lizard,green,green,-0.1002072319388389,-0.1002072319388389,True,,green,last,correct_prior,green,green,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/kangaroo_1_ea795cb8_resized_brown/FG_000_seq.png,kangaroo,white,black,-0.0557130500674247,-4.555713176727295,True,,black,last,correct_prior,brown,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/orangutan_1_36d17755_resized_orange/FG_060_seq.png,orangutan,orange,orange,-0.0098288618028163,-0.0098288618028163,True,,orange,last,correct_prior,orange,orange,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pigeon_4_61bf181e_resized_grey/FG_040_seq.png,pigeon,grey,white,-0.0820188596844673,-9.503893852233888,False,,white,last,correct_prior,grey,grey,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/hare_2_4cbe00ed_resized_grey/FG_080_seq.png,hare,grey,grey,-0.1170943528413772,-3.9295942783355713,True,,grey,last,correct_prior,grey,grey,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bat_(animal)_2_c58feb12_resized_brown/FG_010_seq.png,bat,brown,grey,-0.2517650127410888,-1.8767650127410889,True,,grey,last,correct_prior,brown,brown,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Band_Aid_1_e73eed92_resized_pink/FG_050_seq.png,band aid,pink,pink,-0.1196849718689918,-0.1196849718689918,True,,pink,last,correct_prior,pink,pink,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/camel_1_d4d473fe_resized_brown/BG_080_seq.png,camel,white,white,-0.0394511595368385,-0.0394511595368385,True,,white,last,correct_prior,brown,white,BG,80,BG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/frog_4_ad92e1a9_resized_green/FG_080_seq.png,frog,green,green,-0.0583217106759548,-0.0583217106759548,True,,green,last,correct_prior,green,green,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/hare_2_4cbe00ed_resized_grey/BG_060_seq.png,hare,white,white,-0.0473132170736789,-0.0473132170736789,True,,white,last,correct_prior,grey,white,BG,60,BG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Christmas_stocking_3_6e1cfabe_resized_red/FG_030_seq.png,christmas stocking,red,red,-0.3675423562526703,-0.3675423562526703,True,,red,last,correct_prior,red,red,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/wagon_4_24867bc8_resized_brown/FG_060_seq.png,wagon,brown,brown,-0.1797598898410797,-0.1797598898410797,True,,brown,last,correct_prior,brown,brown,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bagel_2_be16f710_resized_brown/FG_055_seq.png,bagel,brown,brown,-0.0245966352522373,-0.0245966352522373,True,,brown,last,correct_prior,brown,brown,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/radio_3_4d87b11a_resized_red/FG_020_seq.png,radio,red,red,-0.3056379854679107,-0.3056379854679107,True,,red,last,correct_prior,red,red,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/forklift_3_0064e694_resized_yellow/FG_000_seq.png,forklift,white,black,-0.1163346245884895,-4.772584438323975,True,,black,last,correct_prior,yellow,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tricycle_5_ff4a892c_resized_red/FG_090_seq.png,tricycle,red,red,-0.4073539674282074,-1.0948539972305298,True,,red,last,correct_prior,red,red,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/chinese_lantern_3_224eff52_resized_red/FG_000_seq.png,chinese lantern,white,white,-0.6825190782546997,-0.6825190782546997,True,,white,last,correct_prior,red,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gorilla_3_bcd1ec66_resized_grey/FG_055_seq.png,gorilla,grey,grey,-0.1867005825042724,-4.874200820922852,True,,grey,last,correct_prior,grey,grey,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tomato_2_41acc4b2_resized_red/FG_010_seq.png,tomato,red,red,-0.5490574836730957,-0.8615574836730957,True,,red,last,correct_prior,red,red,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dove_1_22151e5f_resized_grey/FG_040_seq.png,dove,grey,white,-0.5813553929328918,-7.456355571746826,False,,white,last,correct_prior,grey,grey,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cannon_2_08ed4ed8_resized_grey/FG_030_seq.png,cannon,grey,black,-0.2977888286113739,-9.688413619995115,False,,black,last,correct_prior,grey,grey,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dingo_2_26a21c78_resized_grey/FG_005_seq.png,dingo,grey,white,-0.0273805446922779,-14.63675594329834,False,,white,last,correct_prior,grey,grey,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/ostrich_5_c53562f4_resized_brown/FG_010_seq.png,ostrich,brown,brown,-0.1096070185303688,-0.1096070185303688,True,,brown,last,correct_prior,brown,brown,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bat_(animal)_2_c58feb12_resized_brown/FG_070_seq.png,bat,brown,brown,-0.0165461711585521,-0.0165461711585521,True,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Doberman_1_d774b749_resized_brown/FG_040_seq.png,doberman,brown,brown,-0.3451944291591644,-0.3451944291591644,True,,brown,last,correct_prior,brown,brown,FG,40,FG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pill_bottle_1_9d40f238_resized_brown/FG_070_seq.png,pill bottle,brown,brown,-0.1697457432746887,-0.1697457432746887,True,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/ambulance_1_7d5ec3c6_resized_red/BG_040_seq.png,ambulance,white,white,-0.0417750254273414,-0.0417750254273414,True,,white,last,correct_prior,red,white,BG,40,BG 40% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/trailer_truck_3_44d969b6_resized_red/FG_060_seq.png,trailer truck,red,red,-0.1850765943527221,-0.1850765943527221,True,,red,last,correct_prior,red,red,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/corn_2_9ff217f3_resized_green/FG_005_seq.png,corn,green,green,-0.0239834785461425,-0.0239834785461425,True,,green,last,correct_prior,green,green,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/carrot_1_c288d230_resized_orange/FG_030_seq.png,carrot,orange,orange,-0.0620146729052066,-0.0620146729052066,True,,orange,last,correct_prior,orange,orange,FG,30,FG 30% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fox_2_52cadfa8_resized_orange/FG_050_seq.png,fox,orange,orange,-0.0059468001127243,-0.0059468001127243,True,,orange,last,correct_prior,orange,orange,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tiger_5_875b6e5b_resized_orange/FG_020_seq.png,tiger,orange,orange,-0.0517226755619049,-0.0517226755619049,True,,orange,last,correct_prior,orange,orange,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tabby_4_ce76bae9_resized_orange/FG_005_seq.png,tabby,orange,orange,-0.5184004902839661,-0.5184004902839661,True,,orange,last,correct_prior,orange,orange,FG,5,FG 5% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/lettuce_1_3a765877_resized_green/FG_090_seq.png,lettuce,green,green,-0.1232544258236885,-0.1232544258236885,True,,green,last,correct_prior,green,green,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cheese_1_78f6ea0b_resized_yellow/FG_070_seq.png,cheese,yellow,yellow,-0.6180946826934814,-0.6180946826934814,True,,yellow,last,correct_prior,yellow,yellow,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bath_towel_4_10cc8e6d_resized_blue/FG_050_seq.png,bath towel,blue,blue,-0.0699407905340194,-0.0699407905340194,True,,blue,last,correct_prior,blue,blue,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Komodo_dragon_1_68027650_resized_brown/FG_100_seq.png,komodo dragon,brown,brown,-0.0247316658496856,-0.0247316658496856,True,,brown,last,correct_prior,brown,brown,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/pretzel_2_f0d079a5_resized_brown/FG_060_seq.png,pretzel,brown,brown,-0.0789021998643875,-0.0789021998643875,True,,brown,last,correct_prior,brown,brown,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/corn_2_9ff217f3_resized_green/BG_020_seq.png,corn,white,green,-0.0518757104873657,-10.739376068115234,True,,green,last,correct_prior,green,white,BG,20,BG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/giraffe_1_785f537c_resized_brown/FG_100_seq.png,giraffe,brown,brown,-0.0443488657474517,-0.0443488657474517,True,,brown,last,correct_prior,brown,brown,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/bread_1_bb6e8d06_resized_brown/FG_000_seq.png,bread,white,white,-0.0583826601505279,-0.0583826601505279,True,,white,last,correct_prior,brown,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dandelion_1_7f3c1397_resized_green/FG_100_seq.png,dandelion,green,green,-0.0071484041400253,-0.0071484041400253,True,,green,last,correct_prior,green,green,FG,100,FG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/tricycle_5_ff4a892c_resized_red/FG_020_seq.png,tricycle,red,red,-0.2131488621234893,-0.2131488621234893,True,,red,last,correct_prior,red,red,FG,20,FG 20% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/reflex_camera_1_bc049e04_resized_grey/FG_090_seq.png,reflex camera,grey,grey,-0.1694418936967849,-3.013191938400269,True,,grey,last,correct_prior,grey,grey,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fox_2_52cadfa8_resized_orange/FG_055_seq.png,fox,orange,orange,-0.0047818352468311,-0.0047818352468311,True,,orange,last,correct_prior,orange,orange,FG,55,FG 55% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cheeseburger_1_57791783_resized_brown/FG_080_seq.png,cheeseburger,brown,brown,-0.0347461774945259,-0.0347461774945259,True,,brown,last,correct_prior,brown,brown,FG,80,FG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/cockroach_1_057b48ee_resized_brown/BG_100_seq.png,cockroach,white,white,-0.005748288705945,-0.005748288705945,True,,white,last,correct_prior,brown,white,BG,100,BG 100% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/radio_3_4d87b11a_resized_red/BG_080_seq.png,radio,white,white,-0.0065489672124385,-0.0065489672124385,True,,white,last,correct_prior,red,white,BG,80,BG 80% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/Norwegian_elkhound_5_5d37b261_resized_grey/FG_060_seq.png,norwegian elkhound,grey,grey,-0.4966618418693542,-6.90291166305542,False,,grey,last,correct_prior,grey,grey,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/flute_2_ce750eec_resized_brown/FG_050_seq.png,flute,brown,brown,-0.0087025668472051,-0.0087025668472051,True,,brown,last,correct_prior,brown,brown,FG,50,FG 50% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fawn_4_29ccbd0c_resized_brown/FG_010_seq.png,fawn,brown,white,-0.3295019268989563,-4.017002105712891,True,,white,last,correct_prior,brown,brown,FG,10,FG 10% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/fawn_4_29ccbd0c_resized_brown/FG_070_seq.png,fawn,brown,brown,-0.2590340375900268,-0.2590340375900268,True,,brown,last,correct_prior,brown,brown,FG,70,FG 70% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/gopher_1_84a9cd8b_resized_brown/FG_000_seq.png,gopher,white,black,-0.0418895781040191,-3.9793896675109854,True,,black,last,correct_prior,brown,white,FG,0,FG 0% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/flute_2_ce750eec_resized_brown/FG_060_seq.png,flute,brown,brown,-0.0101631050929427,-0.0101631050929427,True,,brown,last,correct_prior,brown,brown,FG,60,FG 60% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/dandelion_1_7f3c1397_resized_green/FG_090_seq.png,dandelion,green,green,-0.0117590138688683,-0.0117590138688683,True,,green,last,correct_prior,green,green,FG,90,FG 90% (seq),seq
/mnt/lustre/work/eickhoff/esx061/color-concept-entanglement/data/color_images/gpt-4o/image_priors/worm_1_69c913c2_resized_brown/FG_030_seq.png,worm,brown,brown,-0.0161807443946599,-0.0161807443946599,True,,brown,last,correct_prior,brown,brown,FG,30,FG 30% (seq),seq
